cancer_type,table_key,table_name_cn,tag_id,tag_name,field_key,annotation_scope,created_at,description,description_source
(跨癌种),ods_lab_test_detail,检验报告明细表,2477,异型淋巴细胞绝对值,异型淋巴细胞绝对值,structured,2026-06-02,"异型淋巴细胞的绝对计数。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,775,心功能QTc,ts_organ_cardiac_qtc_category,structured,2026-05-29,"校正后的心电QT间期值。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,927,心率,atom_9f0964e638ac,structured,2026-05-30,"记录心脏每分钟搏动次数。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,878,总胆汁酸,atom_61f3e5ddb69c,structured,2026-05-30,"血清总胆汁酸检测结果。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1739,总胆红素测定,atom_5b355d8eaf32,structured,2026-06-01,"血液中总胆红素的检测结果。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1699,总蛋白(TP),atom_4bf0cafc276b,structured,2026-06-01,"血清总蛋白检测结果。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,2526,抗链球菌溶血素“0”,抗链球菌溶血素“0”,structured,2026-06-02,"抗链球菌溶血素O检测结果。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,152,数值结果,value_numeric,structured,2026-05-08,"数值结果。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1344,无机磷,atom_07c1a376681c,structured,2026-05-30,"血液中无机磷的检测结果。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,2362,有效渗透压,有效渗透压,structured,2026-06-02,"表示血清有效渗透压水平。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1450,有核红细胞比率,atom_6724315795a1,structured,2026-05-30,"有核红细胞所占比例。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1640,有核红细胞计数,atom_9e219f3ea172,structured,2026-06-01,"有核红细胞的检测计数。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1665,有核红细胞计数百分,atom_9e02b7a876ef,structured,2026-06-01,"有核红细胞占红细胞比例。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,2500,极低密度脂蛋白胆固醇,极低密度脂蛋白胆固醇,structured,2026-06-02,"表示极低密度脂蛋白胆固醇检测值。若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1773,检查日期/时间,VS.VSDTC,structured,2026-06-01,检验项目的检查日期和时间,generated
(跨癌种),ods_lab_test_detail,检验报告明细表,1153,氯离子,atom_dba577246940,structured,2026-05-30,"氯离子检验结果记录；若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1487,活化部分凝血活酶时间,atom_b19592502824,structured,2026-05-30,"活化部分凝血活酶时间检测值；若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1624,淋巴细胞%,atom_b48b4b7e57ce,structured,2026-06-01,"淋巴细胞占白细胞的百分比；若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1611,淋巴细胞数目,atom_ec0b0da7d19e,structured,2026-06-01,"血液中淋巴细胞的数量；若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1637,渗透压,atom_984700289b51,structured,2026-06-01,"表示样本的渗透压测定结果；若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1125,游离脂肪酸,atom_d4c00929595b,structured,2026-05-30,"血液中游离脂肪酸的检测值；若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1673,溶血指数,atom_cad0d4fc6b97,structured,2026-06-01,"标本溶血程度的指数；若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,1722,球蛋白(GLB),atom_773c6c6672d0,structured,2026-06-01,"血清球蛋白的检测结果；若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
(跨癌种),ods_lab_test_detail,检验报告明细表,901,甘油三酯,atom_e0e2bbf151d7,structured,2026-05-30,"血液中甘油三酯的检测值；若该值出现在原图表格中，value 按该行所在表格的列名原文返回对象，key 顺序按表头从左到右；不要改写成固定字段名。若该值出现在文本段落中，value 返回 {""数值"": null, ""单位"": null}，只填写原文明确出现的信息，缺失写 null。",config2_table_value_rule
